Date,Open,High,Low,Close,Adj Close,Volume
2012-01-30,460.950012,464.131012,455.049988,458.450012,315.651093,25828384
2012-01-31,467.000000,475.100006,465.850006,470.850006,324.188782,52617896
2012-02-01,482.000000,487.588013,479.700012,483.000000,332.554260,35127300
2012-02-02,482.600006,482.600006,473.049988,477.899994,329.042816,26670364
2012-02-03,477.600006,484.799988,474.350006,484.500000,333.587006,17908002
2012-02-06,487.250000,490.976990,483.259003,489.549988,337.063934,22533778
2012-02-07,491.000000,493.920013,479.149994,486.500000,334.964020,26743710
2012-02-08,488.000000,491.019989,483.923004,489.750000,337.201691,23848095
2012-02-09,494.250000,498.876007,490.398010,493.399994,339.714844,24689616
2012-02-10,488.200012,494.050995,485.149994,490.299988,337.580383,25001481
2012-02-13,492.399994,496.496002,490.299988,496.000000,341.504944,20219406
2012-02-14,494.299988,501.369995,494.299988,494.799988,340.678772,26913036
2012-02-15,491.149994,499.713013,483.100006,487.399994,339.075867,24792131
2012-02-16,485.000000,494.100006,483.954987,487.549988,339.180176,21817264
2012-02-17,491.200012,493.040009,484.750000,488.950012,340.154236,21528761
2012-02-20,497.899994,503.000000,496.247009,499.250000,347.319733,25496459
2012-02-21,497.000000,502.100006,494.167999,497.700012,346.241364,26958022
2012-02-22,498.799988,499.850006,493.850006,496.950012,345.719696,25258748
2012-02-23,494.700012,497.769989,492.665009,495.350006,344.606537,22371260
2012-02-24,499.000000,501.174988,495.299988,496.200012,345.197906,27207624
2012-02-27,500.000000,505.809998,497.000000,501.700012,349.024170,37937220
2012-02-28,502.000000,503.132996,497.000000,499.299988,347.354492,22501129
2012-02-29,500.500000,501.600006,490.429993,492.399994,342.554260,32172352
2012-03-01,492.299988,497.049988,491.230988,496.399994,345.337006,20454932
2012-03-02,496.299988,499.987000,492.549988,496.500000,345.406616,16697687
2012-03-05,510.000000,512.000000,500.859985,504.600006,351.041656,40612392
2012-03-06,500.000000,502.790985,489.299988,490.100006,340.954254,29886648
2012-03-07,487.350006,493.790009,485.750000,492.750000,342.797760,20504473
2012-03-08,492.500000,498.964996,490.399994,494.450012,343.980469,25853027
2012-03-09,493.000000,495.739990,487.799988,493.899994,343.597839,28989069
2012-03-12,493.750000,554.000000,491.149994,495.700012,344.850098,15687884
2012-03-13,497.649994,501.190002,495.750000,498.850006,347.041412,16623293
2012-03-14,500.000000,503.023010,497.100006,499.049988,347.180573,23816449
2012-03-15,495.049988,496.162994,490.500000,492.750000,342.797760,30360843
2012-03-16,494.899994,496.279999,487.450012,490.149994,340.988983,60495028
2012-03-19,491.000000,493.420990,487.700012,491.250000,341.754211,12333260
2012-03-20,490.000000,491.549988,483.141998,484.100006,336.780182,18249962
2012-03-21,485.799988,487.799988,481.049988,481.549988,335.006134,21883856
2012-03-22,481.600006,482.250000,474.592010,476.549988,331.527771,17050730
2012-03-23,477.000000,480.619995,473.299988,477.549988,332.223358,21991256
2012-03-26,481.500000,484.489990,477.299988,481.899994,335.249603,15522851
2012-03-27,483.000000,484.450012,471.350006,471.350006,327.910187,31754589
2012-03-28,471.000000,474.130005,468.100006,468.100006,325.649139,22879586
2012-03-29,467.950012,468.750000,456.500000,458.899994,319.248932,35724368
2012-03-30,461.250000,466.579987,457.700012,462.549988,321.788147,33503900
2012-04-02,466.799988,471.450012,462.312012,471.450012,327.979767,31429580
2012-04-03,472.850006,475.471008,464.200012,464.250000,322.970795,19329633
2012-04-04,463.500000,465.850006,450.500000,452.049988,314.483459,29053616
2012-04-05,452.500000,456.350006,445.941986,456.100006,317.301025,30717944
2012-04-10,456.100006,456.100006,445.350006,445.350006,309.822388,31165260
2012-04-11,444.149994,450.071991,442.700012,444.250000,309.057098,25796946
2012-04-12,442.950012,446.718994,433.500000,444.850006,309.474701,38023837
2012-04-13,445.500000,446.100006,439.700012,441.850006,307.387451,20836088
2012-04-16,441.899994,449.868011,441.899994,442.950012,308.152802,15572243
2012-04-17,441.250000,453.049988,441.200012,452.500000,314.796509,20925246
2012-04-18,451.000000,452.000000,445.125000,446.000000,310.274628,19891810
2012-04-19,448.450012,452.200012,440.049988,440.049988,306.135315,20384138
2012-04-20,440.000000,441.649994,428.679993,434.850006,302.517700,38914604
2012-04-23,431.549988,432.920013,423.750000,429.700012,298.934937,31332408
2012-04-24,432.049988,438.769989,430.500000,436.600006,303.735229,24528141
2012-04-25,438.049988,439.584991,431.149994,432.299988,300.743713,36016716
2012-04-26,434.000000,445.115997,433.750000,444.250000,309.057098,27638467
2012-04-27,441.950012,448.339996,440.100006,446.350006,310.518097,19636524
2012-04-30,447.100006,448.674988,441.399994,445.000000,309.578888,21347290
2012-05-01,437.000000,443.369995,429.000000,441.299988,307.004852,27733988
2012-05-02,441.149994,443.850006,431.899994,433.799988,301.787262,32773506
2012-05-03,436.950012,439.010010,431.950012,435.700012,303.109131,20452660
2012-05-04,432.200012,433.772003,421.000000,422.149994,293.682526,29373755
2012-05-08,422.149994,425.190002,413.200012,415.000000,288.708435,32970039
2012-05-09,412.100006,414.119995,401.299988,404.000000,284.586884,39290712
2012-05-10,407.950012,412.678009,401.420013,410.500000,289.165588,34153815
2012-05-11,409.799988,417.303986,405.000000,415.100006,292.406006,31031578
2012-05-14,411.000000,411.250000,402.130005,403.899994,284.516388,25917432
2012-05-15,404.899994,407.149994,398.399994,400.399994,282.050995,23120880
2012-05-16,395.750000,404.649994,395.049988,399.649994,281.522644,39746228
2012-05-17,401.000000,401.200012,391.720001,396.649994,279.409332,30507204
2012-05-18,392.000000,399.148987,389.500000,391.950012,276.098572,30341255
2012-05-21,393.399994,398.386993,359.899994,395.600006,278.669678,34795391
2012-05-22,398.500000,405.570007,395.910004,401.950012,283.142822,28380198
2012-05-23,399.000000,401.303986,393.899994,393.899994,277.472198,64927961
2012-05-24,397.899994,409.947998,393.899994,407.000000,286.700104,29862322
2012-05-25,405.649994,408.799988,401.700012,407.350006,286.946716,20139252
2012-05-29,410.649994,413.152008,388.562988,406.850006,286.594452,57036117
2012-05-30,403.700012,404.225006,396.250000,398.299988,280.571655,53082128
2012-05-31,398.399994,402.750000,391.549988,394.899994,278.176666,38022544
2012-06-01,407.700012,414.799988,397.500000,402.000000,283.178009,77207824
2012-06-06,402.000000,408.054993,399.000000,406.950012,286.664917,40489312
2012-06-07,409.000000,421.100006,408.015015,413.600006,291.349304,37780539
2012-06-08,412.000000,412.450012,406.630005,409.049988,288.144165,37460088
2012-06-11,417.850006,420.010986,413.950012,414.899994,292.265015,32905468
2012-06-12,412.799988,418.250000,408.850006,417.450012,294.061371,26782157
2012-06-13,417.049988,420.381989,413.649994,418.700012,294.941864,32451558
2012-06-14,418.000000,420.434998,413.350006,416.700012,293.533020,24744084
2012-06-15,421.350006,427.000000,416.700012,423.500000,298.323151,78340504
2012-06-18,428.350006,428.549988,417.649994,420.700012,296.350739,23005240
2012-06-19,423.000000,429.149994,422.000000,426.899994,300.718140,23115453
2012-06-20,425.100006,426.872986,423.250000,425.649994,299.837585,46973636
2012-06-21,422.250000,424.230011,412.100006,412.100006,290.292664,46926396
2012-06-22,407.299988,411.087006,403.019989,407.250000,286.876251,28610050
2012-06-25,407.000000,409.617004,401.049988,402.049988,283.213196,20390228
2012-06-26,404.950012,408.808014,401.200012,401.600006,282.896210,22970996
2012-06-27,403.049988,409.937988,400.299988,408.500000,287.756775,20119028
2012-06-28,410.799988,412.399994,405.247986,412.399994,290.503998,19584774
2012-06-29,419.049988,425.450012,415.600006,421.950012,297.231262,32006838
2012-07-02,427.299988,432.500000,421.950012,432.500000,304.662903,24679006
2012-07-03,430.000000,433.350006,427.250000,432.899994,304.944702,22874063
2012-07-04,432.549988,433.678009,422.450012,430.549988,303.289307,19252556
2012-07-05,430.100006,439.850006,429.549988,434.200012,305.860413,43752394
2012-07-06,432.149994,437.600006,426.950012,428.200012,301.633850,28437708
2012-07-09,426.000000,428.420013,420.149994,423.950012,298.640167,28392141
2012-07-10,425.250000,430.399994,422.600006,428.500000,301.845215,17512406
2012-07-11,425.899994,432.799988,423.799988,432.549988,304.698059,16536662
2012-07-12,431.350006,435.899994,428.600006,435.100006,306.494446,28408480
2012-07-13,436.500000,441.997986,435.600006,438.100006,308.607727,26861302
2012-07-16,436.500000,443.171997,436.100006,441.500000,311.002747,21280464
2012-07-17,442.000000,446.980988,439.850006,444.000000,312.763733,27113533
2012-07-18,443.000000,446.049988,440.100006,444.899994,313.397766,31489316
2012-07-19,444.299988,446.899994,440.500000,444.200012,312.904663,22677770
2012-07-20,443.950012,445.000000,438.766998,439.850006,309.840454,33187918
2012-07-23,437.000000,438.170013,427.500000,430.549988,303.289307,21839691
2012-07-24,434.000000,437.709991,426.950012,427.850006,301.387390,20019528
2012-07-25,424.350006,431.799988,423.000000,428.450012,301.809937,17440036
2012-07-26,428.100006,433.875000,422.549988,432.700012,304.803772,19788460
2012-07-27,436.750000,440.134003,431.600006,438.700012,309.030365,23756692
2012-07-30,438.950012,446.600006,436.850006,444.450012,313.080688,24425471
2012-07-31,430.000000,442.799988,423.549988,425.049988,299.415009,57887736
2012-08-01,422.500000,428.600006,421.149994,428.049988,301.528229,25330500
2012-08-02,429.450012,436.750000,426.350006,429.250000,302.373535,52216016
2012-08-03,430.000000,438.308990,429.549988,437.950012,308.502045,18871119
2012-08-06,437.299988,442.549988,435.399994,441.000000,310.650452,14633204
2012-08-07,443.899994,453.799988,443.899994,453.799988,319.667114,30005756
2012-08-08,447.450012,452.399994,445.049988,450.950012,321.210693,19989254
2012-08-09,451.500000,453.549988,446.299988,448.899994,319.750427,55420465
2012-08-10,448.200012,452.500000,445.744995,448.600006,319.536743,17395252
2012-08-13,448.200012,449.700012,446.200012,446.850006,318.290222,13836351
2012-08-14,448.500000,452.964996,448.049988,450.899994,321.175018,26653338
2012-08-15,449.899994,452.217010,447.600006,450.000000,320.533936,17237033
2012-08-16,451.799988,452.480011,448.049988,451.250000,321.424347,14920809
2012-08-17,453.000000,456.000000,451.500000,454.350006,323.632477,17452019
2012-08-20,453.500000,453.500000,449.787994,452.000000,321.958588,10274753
2012-08-21,452.500000,452.899994,448.450012,450.649994,320.997009,19605748
2012-08-22,448.450012,448.649994,446.000000,447.000000,318.397095,16844982
2012-08-23,447.350006,450.000000,444.774994,445.450012,317.293060,15774490
2012-08-24,444.149994,445.399994,440.809998,444.549988,316.651917,11828580
2012-08-28,444.549988,447.500000,442.049988,444.250000,316.438263,16303540
2012-08-29,443.049988,444.750000,441.600006,441.950012,314.800018,15284149
2012-08-30,440.600006,444.311005,438.100006,442.049988,314.871185,14042386
2012-08-31,441.299988,445.899994,440.049988,441.350006,314.372589,25537393
2012-09-03,442.850006,445.000000,440.582001,443.700012,316.046539,13346223
2012-09-04,444.649994,444.649994,435.899994,436.600006,310.989166,22063336
2012-09-05,425.000000,427.138000,417.026001,423.850006,301.907440,62116220
2012-09-06,424.750000,431.934998,422.200012,431.450012,307.320801,28625480
2012-09-07,431.450012,434.750000,426.002014,434.700012,309.635834,27007172
2012-09-10,434.750000,441.750000,431.000000,437.799988,311.843964,24765779
2012-09-11,439.049988,444.250000,438.000000,443.000000,315.547852,21169344
2012-09-12,442.899994,443.350006,437.950012,441.000000,314.123352,25924212
2012-09-13,440.600006,444.894989,439.100006,444.850006,316.865601,39153128
2012-09-14,448.850006,454.169006,447.950012,450.200012,320.676361,48779300
2012-09-17,449.000000,452.500000,448.000000,451.500000,321.602417,23430044
2012-09-18,444.200012,446.000000,436.799988,438.950012,312.663055,37320846
2012-09-19,440.500000,445.399994,439.299988,443.750000,316.082153,24278660
2012-09-20,442.799988,445.692993,438.750000,444.299988,316.473846,27044075
2012-09-21,445.000000,448.100006,440.350006,441.000000,314.123352,59350370
2012-09-24,438.799988,444.524994,438.049988,443.000000,315.547852,28914668
2012-09-25,443.299988,447.299988,443.299988,446.000000,317.684784,18198856
2012-09-26,442.350006,444.306000,437.799988,438.350006,312.235779,18499350
2012-09-27,439.000000,442.053986,438.549988,440.600006,313.838379,21256593
2012-09-28,441.100006,444.350006,436.500000,436.500000,310.917938,24263712
2012-10-01,434.799988,441.149994,434.000000,438.549988,312.378082,25569062
2012-10-02,436.450012,439.761993,433.649994,438.350006,312.235779,16094091
2012-10-03,438.000000,441.399994,437.070007,439.049988,312.734314,24945362
2012-10-04,439.000000,439.850006,430.250000,434.200012,309.279663,30006701
2012-10-05,440.000000,441.750000,433.500000,436.750000,311.096039,27577682
2012-10-08,433.850006,437.997009,433.149994,437.000000,311.274139,11464700
2012-10-09,438.000000,441.888000,433.742004,437.600006,311.701477,16547139
2012-10-10,435.750000,438.299988,432.000000,436.049988,310.597443,16483355
2012-10-11,435.549988,440.850006,434.450012,438.750000,312.520599,25951854
2012-10-12,437.299988,439.350006,431.350006,431.450012,307.320801,29911348
2012-10-15,431.950012,434.507996,427.850006,429.549988,305.967499,22600413
2012-10-16,431.549988,436.802002,429.837006,435.350006,310.098846,21280625
2012-10-17,435.450012,454.393005,431.657990,448.350006,319.358704,57833128
2012-10-18,449.350006,464.709991,448.250000,452.049988,321.994141,31540680
2012-10-19,451.399994,455.065002,450.000000,450.399994,320.818848,30161380
2012-10-22,450.000000,459.350006,440.600006,443.450012,315.868500,44069002
2012-10-23,445.250000,446.950012,431.950012,433.250000,308.602966,39440357
2012-10-24,434.950012,439.100006,431.750000,435.000000,309.849548,64632424
2012-10-25,434.500000,436.950012,430.649994,431.100006,307.071594,20265131
2012-10-26,429.250000,434.703003,427.136993,431.600006,307.427704,22010048
2012-10-29,429.399994,431.549988,423.750000,425.000000,302.726501,17831367
2012-10-30,439.500000,449.572998,437.049988,442.850006,315.441071,33352820
2012-10-31,444.450012,450.928009,442.252991,443.299988,315.761566,41985128
2012-11-01,442.100006,446.783997,437.700012,444.500000,316.616394,30175638
2012-11-02,446.299988,447.875000,442.100006,445.200012,317.114960,52323139
2012-11-05,443.049988,443.700012,437.750000,441.200012,314.265778,26450810
2012-11-06,440.899994,444.890015,439.850006,444.200012,316.402710,33153967
2012-11-07,443.899994,447.993988,432.799988,432.899994,312.282867,49165384
2012-11-08,436.750000,437.399994,429.950012,430.250000,310.371216,36890112
2012-11-09,426.750000,431.450012,422.850006,429.200012,309.613861,26439772
2012-11-12,430.700012,432.100006,426.350006,427.299988,308.243164,15216533
2012-11-13,427.250000,429.000000,423.000000,428.799988,309.325195,28216438
2012-11-14,427.200012,431.500000,425.149994,425.750000,307.125061,28814698
2012-11-15,422.000000,434.649994,421.100006,425.399994,306.872559,49650216
2012-11-16,423.899994,426.549988,416.350006,416.600006,300.524475,42108055
2012-11-19,422.500000,431.700012,422.000000,431.600006,311.345154,37898256
2012-11-20,430.899994,434.750000,428.600006,432.250000,311.813995,29860280
2012-11-21,430.750000,434.674011,429.049988,433.000000,312.355072,18152204
2012-11-22,434.799988,436.031006,432.450012,433.600006,312.787811,13223114
2012-11-23,435.250000,437.256989,432.000000,435.500000,314.158478,12136762
2012-11-26,434.049988,435.529999,430.450012,431.350006,311.164764,18910348
2012-11-27,434.450012,435.513000,429.649994,431.250000,311.092651,17611522
2012-11-28,429.649994,431.950012,418.700012,429.399994,309.758087,57634132
2012-11-29,430.000000,432.100006,428.350006,431.049988,310.948334,26570006
2012-11-30,430.100006,433.579987,427.700012,431.600006,311.345154,28903364
2012-12-03,433.549988,434.950012,428.356995,430.149994,310.299103,21808194
2012-12-04,427.799988,429.915009,422.700012,424.299988,306.079102,22537889
2012-12-05,426.700012,427.410004,420.500000,425.500000,306.944763,27747688
2012-12-06,427.000000,429.312988,424.149994,427.600006,308.459595,19904771
2012-12-07,427.799988,429.700012,423.549988,426.049988,307.341431,29226133
2012-12-10,425.899994,427.720001,424.899994,426.100006,307.377563,29288602
2012-12-11,425.100006,429.885986,424.332001,427.500000,308.387451,15381599
2012-12-12,427.500000,431.319000,425.200012,430.049988,310.226990,22733992
2012-12-13,430.000000,432.279999,427.200012,428.750000,309.289215,18978876
2012-12-14,427.500000,429.950012,423.850006,426.450012,307.630005,24235986
2012-12-17,427.600006,428.360992,423.049988,427.000000,308.026794,20060584
2012-12-18,428.649994,430.816986,426.799988,428.450012,309.072754,21649744
2012-12-19,429.750000,432.399994,427.000000,431.299988,311.128754,26853728
2012-12-20,433.450012,433.500000,427.600006,430.100006,310.263031,17216340
2012-12-21,428.600006,432.679993,423.799988,430.750000,310.731964,40613496
2012-12-24,433.000000,435.690002,429.200012,430.700012,310.695862,7460816
2012-12-27,430.700012,432.399994,425.549988,428.450012,309.072754,12329112
2012-12-28,430.000000,430.466003,421.605011,425.049988,306.620117,11197943
2012-12-31,423.950012,428.812012,421.799988,424.799988,306.439758,7114619
2013-01-02,424.799988,433.579987,424.799988,431.299988,311.128754,17136180
2013-01-03,435.000000,444.000000,431.899994,441.700012,318.631012,25383320
2013-01-04,448.500000,454.600006,444.149994,453.500000,327.143158,36090932
2013-01-07,452.600006,452.950012,447.399994,448.750000,323.716705,18736810
2013-01-08,446.200012,451.779999,445.799988,448.950012,323.860901,17980552
2013-01-09,449.000000,460.122009,445.118988,458.649994,330.858276,31166970
2013-01-10,458.700012,462.850006,456.937012,461.049988,332.589600,20823964
2013-01-11,461.950012,466.850006,459.035004,461.950012,333.238861,20984852
2013-01-14,461.799988,463.210999,458.750000,459.299988,331.327179,16276762
2013-01-15,459.100006,459.799988,455.274994,459.500000,331.471436,18530056
2013-01-16,459.000000,461.399994,455.161011,458.399994,330.677948,20137049
2013-01-17,458.399994,462.100006,455.315002,461.000000,332.553467,20045394
2013-01-18,461.299988,462.049988,457.200012,460.350006,332.084625,22892901
2013-01-21,459.600006,463.350006,458.518005,459.000000,331.110748,8768431
2013-01-22,455.000000,461.028992,454.700012,455.450012,328.549896,18411728
2013-01-23,457.000000,465.049988,455.100006,463.250000,334.176575,30114751
2013-01-24,461.750000,469.000000,460.562988,467.700012,337.386688,20012304
2013-01-25,463.149994,470.010986,461.250000,465.299988,335.655457,24873792
2013-01-28,463.500000,469.850006,462.149994,468.450012,337.927673,19861734
2013-01-29,470.000000,476.799988,468.750000,475.649994,343.121613,21964740
2013-01-30,475.549988,482.329987,473.792999,475.899994,343.301910,22939723
2013-01-31,474.799988,478.350006,466.750000,466.750000,336.701385,35931940
2013-02-01,467.000000,474.230011,467.000000,472.500000,340.849274,16725530
2013-02-04,472.500000,474.450012,460.750000,462.049988,333.310913,22920592
2013-02-05,462.450012,471.750000,461.549988,468.700012,338.108063,21520294
2013-02-06,466.399994,467.399994,461.750000,465.750000,335.980011,27754347
2013-02-07,466.000000,469.563995,455.950012,456.799988,329.523743,44361864
2013-02-08,455.799988,458.084015,450.799988,455.600006,328.658112,22465909
2013-02-11,453.049988,457.000000,451.649994,454.750000,328.044952,27769057
2013-02-12,456.100006,460.479004,453.200012,460.049988,331.868164,33773024
2013-02-13,454.500000,457.250000,450.773010,453.600006,331.540283,26716092
2013-02-14,452.500000,452.845001,446.500000,450.049988,328.945496,31943160
2013-02-15,451.450012,452.500000,446.700012,448.100006,327.520325,35088140
2013-02-18,448.549988,450.149994,444.250000,445.000000,325.254486,14537795
2013-02-19,444.100006,450.799988,443.600006,446.350006,326.241180,42251429
2013-02-20,448.500000,450.785004,442.428986,447.750000,327.264465,35139744
2013-02-21,445.600006,448.299988,438.299988,443.000000,323.792603,25417909
2013-02-22,443.100006,445.910004,441.450012,444.049988,324.559998,53206176
2013-02-25,453.000000,455.899994,448.799988,451.149994,329.749451,68741752
2013-02-26,442.899994,449.500000,441.600006,444.100006,324.596588,25335604
2013-02-27,444.950012,448.037994,442.549988,446.950012,326.679749,16048635
2013-02-28,447.899994,448.471985,443.549988,445.700012,325.766052,26237692
2013-03-01,443.200012,449.000000,441.549988,446.350006,326.241180,17320354
2013-03-04,446.450012,450.005005,443.217987,443.899994,324.450378,18530644
2013-03-05,443.899994,447.940002,441.649994,447.000000,326.716217,24932241
2013-03-06,447.049988,451.299988,445.149994,449.500000,328.543518,31003137
2013-03-07,450.000000,452.130005,448.399994,449.600006,328.616669,21459244
2013-03-08,448.950012,452.908997,448.200012,450.700012,329.420654,26419836
2013-03-11,449.899994,454.750000,449.459991,452.549988,330.772736,23332930
2013-03-12,452.299988,455.399994,451.700012,452.100006,330.443848,14902887
2013-03-13,452.600006,452.600006,445.100006,449.299988,328.397278,21888093
2013-03-14,449.000000,451.980011,446.299988,451.049988,329.676422,21116240
2013-03-15,451.399994,452.450012,444.799988,449.649994,328.653137,50098989
2013-03-18,446.149994,450.733002,442.100006,448.500000,327.812653,24322982
2013-03-19,446.600006,452.630005,446.299988,449.700012,328.689667,16347155
2013-03-20,452.149994,453.194000,446.799988,448.000000,327.447144,23660632
2013-03-21,448.500000,451.000000,444.200012,449.399994,328.470367,21170174
2013-03-22,461.000000,463.299988,456.149994,457.700012,334.536957,62938076
2013-03-25,460.049988,461.850006,457.742004,459.950012,336.181488,24469535
2013-03-26,460.500000,463.299988,458.250000,462.950012,338.374268,20952941
2013-03-27,463.149994,464.750000,458.149994,463.450012,338.739716,20733698
2013-03-28,463.000000,468.299988,458.350006,459.899994,336.145020,32870898
2013-04-02,459.899994,464.950012,459.649994,462.500000,338.045319,46347840
2013-04-03,463.700012,465.282990,461.450012,461.899994,337.606750,25131689
2013-04-04,462.000000,462.000000,451.149994,452.000000,330.370789,37082047
2013-04-05,451.799988,454.250000,445.500000,447.100006,326.789368,17202440
2013-04-08,449.149994,451.450012,444.750000,448.049988,327.483704,27683704
2013-04-09,450.100006,451.987000,447.890991,450.750000,329.457214,19527602
2013-04-10,452.649994,455.450012,449.798004,452.000000,330.370789,23166788
2013-04-11,451.500000,453.399994,449.250000,451.700012,330.151550,16517463
2013-04-12,450.299988,452.446991,445.850006,448.000000,327.447144,14330920
2013-04-15,448.399994,452.299988,441.500000,446.500000,326.350830,26148864
2013-04-16,445.950012,449.644012,443.549988,445.600006,325.692993,19078128
2013-04-17,447.299988,447.299988,438.799988,440.700012,322.111542,21225598
2013-04-18,440.100006,443.500000,437.250000,441.799988,322.915497,20921752
2013-04-19,448.549988,449.000000,444.250000,446.700012,326.497009,35620681
2013-04-22,449.350006,450.100006,444.549988,446.649994,326.460449,22450353
2013-04-23,447.500000,451.649994,445.000000,451.649994,330.114990,20630522
2013-04-24,452.850006,459.250000,451.799988,458.149994,334.865875,25478084
2013-04-25,455.600006,463.071991,454.850006,458.700012,335.267914,23367066
2013-04-26,455.950012,457.558014,450.100006,454.100006,331.905701,20983926
2013-04-29,453.899994,456.950012,451.399994,456.750000,333.842621,19629541
2013-04-30,475.000000,475.000000,465.000000,466.399994,340.895844,52676030
2013-05-01,468.899994,473.472992,463.299988,465.350006,340.128448,20644121
2013-05-02,465.750000,469.500000,464.100006,466.250000,340.786255,21565294
2013-05-03,467.450012,473.399994,465.850006,471.299988,344.477295,19237128
2013-05-07,471.299988,473.899994,467.000000,473.649994,346.194946,22084757
2013-05-08,468.850006,471.799988,464.350006,467.049988,345.628235,19058293
2013-05-09,466.049988,468.500000,463.049988,465.500000,344.481232,16960492
2013-05-10,466.100006,470.750000,464.600006,465.700012,344.629272,18550052
2013-05-13,466.200012,467.500000,464.316986,465.549988,344.518250,19255368
2013-05-14,467.700012,469.970001,465.000000,468.549988,346.738220,20249360
2013-05-15,469.950012,470.000000,466.852997,467.600006,346.035278,26382713
2013-05-16,468.100006,470.000000,464.500000,465.799988,344.703278,26275206
2013-05-17,465.700012,470.149994,462.700012,469.950012,347.774353,23200728
2013-05-20,470.399994,473.156006,468.200012,472.549988,349.698364,18011736
2013-05-21,472.549988,477.649994,470.341003,477.649994,353.472504,19522816
2013-05-22,479.950012,485.432007,478.200012,483.299988,357.653656,38875424
2013-05-23,475.000000,480.600006,473.899994,477.500000,353.361542,38448578
2013-05-24,480.399994,481.549988,475.274994,476.399994,352.547455,28304662
2013-05-28,476.399994,484.700012,476.399994,482.649994,357.172607,25761759
2013-05-29,482.500000,482.500000,477.450012,477.500000,353.361542,25601171
2013-05-30,477.750000,481.799988,476.200012,478.299988,353.953522,21122287
2013-05-31,476.500000,476.777008,473.091003,473.450012,350.364441,46982520
2013-06-03,470.899994,472.200012,460.950012,469.000000,347.071259,24634507
2013-06-04,471.450012,472.944000,468.450012,469.500000,347.441315,18577212
2013-06-05,467.549988,472.000000,462.450012,464.100006,343.445221,20148540
2013-06-06,465.000000,467.950012,458.000000,458.000000,338.931030,19349433
2013-06-07,459.200012,463.072998,456.850006,461.000000,341.151062,30329468
2013-06-10,459.600006,463.250000,458.149994,461.850006,341.780121,19287090
2013-06-11,461.799988,462.649994,455.750000,460.299988,340.633057,21493932
2013-06-12,459.850006,462.450012,453.649994,454.750000,336.525970,16098444
2013-06-13,450.049988,455.500000,449.850006,453.450012,335.563904,24428940
2013-06-14,455.500000,457.899994,451.799988,453.799988,335.822876,22662728
2013-06-17,455.950012,460.299988,452.149994,458.200012,339.079102,23797464
2013-06-18,458.649994,461.500000,456.700012,460.399994,340.707031,19306864
2013-06-19,461.850006,462.799988,454.600006,455.000000,336.710968,19841152
2013-06-20,453.700012,455.000000,447.700012,449.200012,332.418854,27950434
2013-06-21,448.500000,451.429993,445.149994,445.850006,329.939758,56107715
2013-06-24,447.000000,456.320007,443.350006,444.950012,329.273834,32001272
2013-06-25,448.500000,452.450012,445.644012,448.549988,331.937805,35539506
2013-06-26,448.850006,454.350006,446.049988,452.000000,334.490906,14342753
2013-06-27,453.149994,457.649994,450.350006,456.600006,337.895020,23264437
2013-06-28,456.000000,458.295990,451.799988,455.250000,336.895935,23433286
2013-07-01,459.500000,460.040009,455.000000,457.950012,338.894043,17602931
2013-07-02,458.100006,458.100006,452.399994,455.649994,337.191956,15922875
2013-07-03,452.250000,453.149994,446.350006,448.100006,331.604828,18427244
2013-07-04,451.250000,457.899994,449.700012,454.750000,336.525970,20784452
2013-07-05,457.100006,457.649994,453.250000,454.000000,335.970947,24418310
2013-07-08,458.250000,462.450012,457.799988,460.450012,340.744110,13554819
2013-07-09,462.450012,465.750000,460.980011,464.799988,343.963257,16194828
2013-07-10,465.250000,469.881012,462.929993,469.450012,347.404297,16233196
2013-07-11,471.899994,473.350006,464.299988,464.750000,343.926208,21558668
2013-07-12,465.350006,467.350006,462.450012,464.149994,343.482239,13607215
2013-07-15,464.200012,469.726013,463.299988,465.850006,344.740173,14984566
2013-07-16,466.899994,469.250000,464.704987,465.200012,344.259125,17247059
2013-07-17,466.250000,467.600006,463.250000,466.500000,345.221191,15835060
2013-07-18,465.500000,471.850006,464.868011,470.399994,348.107361,15010089
2013-07-19,468.950012,470.848999,465.000000,469.799988,347.663239,21460566
2013-07-22,469.799988,486.750000,467.500000,468.450012,346.664276,12411187
2013-07-23,471.000000,474.612000,469.661011,470.750000,348.366394,17187394
2013-07-24,472.000000,477.532990,470.130005,473.899994,350.697388,15071241
2013-07-25,473.299988,474.500000,468.600006,473.549988,350.438354,10737793
2013-07-26,474.899994,476.450012,469.585999,471.000000,348.551361,10490392
2013-07-29,470.149994,473.700012,466.450012,467.399994,345.887207,13418847
2013-07-30,460.000000,460.579987,443.350006,451.450012,334.083832,43964248
2013-07-31,454.750000,459.299988,452.299988,454.549988,336.377930,32184518
2013-08-01,457.950012,458.500000,451.850006,458.500000,339.301056,20268050
2013-08-02,459.450012,460.531006,454.750000,455.399994,337.006958,13258994
2013-08-05,457.250000,459.687012,451.250000,455.750000,337.265961,11292193
2013-08-06,454.500000,456.899994,451.600006,454.350006,336.229950,35482904
2013-08-07,448.000000,454.200012,443.549988,443.549988,332.454529,19418058
2013-08-08,445.100006,455.657013,440.200012,441.799988,331.142883,18325792
2013-08-09,443.100006,446.282013,441.500000,443.250000,332.229675,17081916
2013-08-12,444.500000,446.536011,442.549988,442.899994,331.967285,13442851
2013-08-13,443.899994,446.929993,434.519989,446.250000,334.478241,16480057
